isin,ticker,currency,per_value,cpn_rate,cpn_frequency_en,cpn_qquantity,coupon_date,day_count,maturity_date,issue_date,first_payment_date,isin_class,instrument_type_en,issuer_name_en,issuer_id,list_class,isin_status_en,outst_volume,outst_volume_amd,outst_quantity,benchmark,inflation_linked
AMTMHDB22ER8,TMHDB2,USD,100.000000,9.000000,Quarterly,16,"[""2026-03-03"", ""2026-06-03"", ""2026-09-03"", ""2026-12-03"", ""2027-03-03"", ""2027-06-03"", ""2027-09-03"", ""2027-12-03"", ""2028-03-03"", ""2028-06-03"", ""2028-09-03"", ""2028-12-03"", ""2029-03-03"", ""2029-06-03"", ""2029-09-03"", ""2029-12-03""]",ACT/ACT,2029-12-03,2025-12-03,2026-03-03,Coupon bond,Debt Instrument,Team Holding CJSC,352,BBond,Listed,9000000.000000,3293190000,90000.000000,0,
AMTMHDB23ER6,TMHDB3,USD,100.000000,8.750000,Quarterly,16,"[""2026-05-12"", ""2026-08-12"", ""2026-11-12"", ""2027-02-12"", ""2027-05-12"", ""2027-08-12"", ""2027-11-12"", ""2028-02-12"", ""2028-05-12"", ""2028-08-12"", ""2028-11-12"", ""2029-02-12"", ""2029-05-12"", ""2029-08-12"", ""2029-11-12"", ""2030-02-12""]",ACT/ACT,2030-02-12,2026-02-12,2026-05-12,Coupon bond,Debt Instrument,Team Holding CJSC,352,BBond,Listed,10000000.000000,3659100000.0000005,100000.000000,0,
AMUNIBB2LER9,UNIBBL,AMD,10000.000000,11.000000,Quarterly,12,"[""2023-12-05"", ""2024-03-05"", ""2024-06-05"", ""2024-09-05"", ""2024-12-05"", ""2025-03-05"", ""2025-06-05"", ""2025-09-05"", ""2025-12-05"", ""2026-03-05"", ""2026-06-05"", ""2026-09-05""]",30/360,2026-09-05,2023-09-05,2023-12-05,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,1000000000.000000,1000000000.000000,100000.000000,0,
AMUNIBB2MER7,UNIBBM,USD,100.000000,5.000000,Quarterly,12,"[""2023-12-05"", ""2024-03-05"", ""2024-06-05"", ""2024-09-05"", ""2024-12-05"", ""2025-03-05"", ""2025-06-05"", ""2025-09-05"", ""2025-12-05"", ""2026-03-05"", ""2026-06-05"", ""2026-09-05""]",30/360,2026-09-05,2023-09-05,2023-12-05,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,5000000.000000,1829550000.0000002,50000.000000,0,
AMUNIBB2NER5,UNIBBN,AMD,10000.000000,10.750000,Quarterly,12,"[""2024-01-02"", ""2024-04-02"", ""2024-07-02"", ""2024-10-02"", ""2025-01-02"", ""2025-04-02"", ""2025-07-02"", ""2025-10-02"", ""2026-01-02"", ""2026-04-02"", ""2026-07-02"", ""2026-10-02""]",30/360,2026-10-02,2023-10-02,2024-01-02,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,1000000000.000000,1000000000.000000,100000.000000,0,
AMUNIBB2OER3,UNIBBO,AMD,10000.000000,11.000000,Quarterly,12,"[""2024-05-01"", ""2024-08-01"", ""2024-11-01"", ""2025-02-01"", ""2025-05-01"", ""2025-08-01"", ""2025-11-01"", ""2026-02-01"", ""2026-05-01"", ""2026-08-01"", ""2026-11-01"", ""2027-02-01""]",30/360,2027-02-01,2024-02-01,2024-05-01,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,2000000000.000000,2000000000.000000,200000.000000,0,
AMUNIBB2PER0,UNIBBP,USD,100.000000,5.000000,Quarterly,12,"[""2024-05-01"", ""2024-08-01"", ""2024-11-01"", ""2025-02-01"", ""2025-05-01"", ""2025-08-01"", ""2025-11-01"", ""2026-02-01"", ""2026-05-01"", ""2026-08-01"", ""2026-11-01"", ""2027-02-01""]",30/360,2027-02-01,2024-02-01,2024-05-01,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,5000000.000000,1829550000.0000002,50000.000000,0,
AMUNIBB2QER8,UNIBBQ,USD,100.000000,5.000000,Quarterly,12,"[""2024-10-09"", ""2025-01-09"", ""2025-04-09"", ""2025-07-09"", ""2025-10-09"", ""2026-01-09"", ""2026-04-09"", ""2026-07-09"", ""2026-10-09"", ""2027-01-09"", ""2027-04-09"", ""2027-07-09""]",30/360,2027-07-09,2024-07-09,2024-10-09,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,5000000.000000,1829550000.0000002,50000.000000,0,
AMUNIBB2RER6,UNIBBR,AMD,10000.000000,9.750000,Quarterly,12,"[""2024-10-09"", ""2025-01-09"", ""2025-04-09"", ""2025-07-09"", ""2025-10-09"", ""2026-01-09"", ""2026-04-09"", ""2026-07-09"", ""2026-10-09"", ""2027-01-09"", ""2027-04-09"", ""2027-07-09""]",30/360,2027-07-09,2024-07-09,2024-10-09,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,2000000000.000000,2000000000.000000,200000.000000,0,
AMUNIBB2SER4,UNIBBS,USD,100.000000,6.250000,Quarterly,28,"[""2025-02-19"", ""2025-05-19"", ""2025-08-19"", ""2025-11-19"", ""2026-02-19"", ""2026-05-19"", ""2026-08-19"", ""2026-11-19"", ""2027-02-19"", ""2027-05-19"", ""2027-08-19"", ""2027-11-19"", ""2028-02-19"", ""2028-05-19"", ""2028-08-19"", ""2028-11-19"", ""2029-02-19"", ""2029-05-19"", ""2029-08-19"", ""2029-11-19"", ""2030-02-19"", ""2030-05-19"", ""2030-08-19"", ""2030-11-19"", ""2031-02-19"", ""2031-05-19"", ""2031-08-19"", ""2031-11-19""]",ACT/ACT,2031-11-19,2024-11-19,2025-02-19,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,10000000.000000,3659100000.0000005,100000.000000,0,
AMUNIBB2TER2,UNIBBT,AMD,10000.000000,13.750000,Quarterly,,[],ACT/ACT,,2025-12-04,2026-03-04,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,3500000000.000000,3500000000.000000,350000.000000,0,
AMUNIBB2UER0,UNIBBU,USD,100.000000,8.300000,Quarterly,,[],ACT/ACT,,2025-12-04,2026-03-04,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,9000000.000000,3293190000,90000.000000,0,
AMUNIBBM1ER9,UNIBBM1,AMD,10000.000000,13.750000,Quarterly,,[],ACT/ACT,,2025-12-11,2026-03-11,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,3000000000.000000,3000000000.000000,300000.000000,0,
AMUNIBBM2ER7,UNIBBM2,USD,100.000000,5.600000,Quarterly,12,"[""2026-07-20"", ""2026-10-20"", ""2027-01-20"", ""2027-04-20"", ""2027-07-20"", ""2027-10-20"", ""2028-01-20"", ""2028-04-20"", ""2028-07-20"", ""2028-10-20"", ""2029-01-20"", ""2029-04-20""]",ACT/ACT,2029-04-20,2026-04-20,2026-07-20,Coupon bond,Debt Instrument,UNIBANK OJSC,264,BBond,Listed,2758000.000000,1009179780.0000001,27580.000000,0,
AMVAGAB21ER9,VAGAB1,AMD,100000.000000,12.500000,Quarterly,12,"[""2026-01-17"", ""2026-04-17"", ""2026-07-17"", ""2026-10-17"", ""2027-01-17"", ""2027-04-17"", ""2027-07-17"", ""2027-10-17"", ""2028-01-17"", ""2028-04-17"", ""2028-07-17"", ""2028-10-17""]",ACT/ACT,2028-10-17,2025-10-17,2026-01-17,Coupon bond,Debt Instrument,VOSKE AGA LLC,345,BBond,Listed,1500000000.000000,1500000000.000000,15000.000000,0,
XS3239201414,ARDXS1,USD,1000.000000,6.600000,Semi-Annually,10,"[""2026-07-22"", ""2027-01-22"", ""2027-07-22"", ""2028-01-22"", ""2028-07-22"", ""2029-01-22"", ""2029-07-22"", ""2030-01-22"", ""2030-07-22"", ""2031-01-22""]",30/360,2031-01-22,2026-01-22,2026-07-22,Coupon bond,Debt Instrument,Dilijan Finance B. V.,319,BBond,Listed,600000000.000000,219546000000,600000.000000,0,
